age,count,date,deceased,gender,medical_worker,prefecture,status
65-,1,2023-01-28,FALSE,M,FALSE,40,2
65-,18,2023-01-28,FALSE,M,FALSE,40,3
65-,119,2023-01-28,FALSE,M,FALSE,40,4
65-,1528,2023-01-28,FALSE,M,FALSE,40,5
UNK,2,2023-01-28,FALSE,U,FALSE,40,1
UNK,9,2023-01-28,FALSE,U,FALSE,40,4
UNK,21,2023-01-28,FALSE,U,FALSE,40,5
-64,15,2023-01-29,FALSE,F,FALSE,40,1
-64,22,2023-01-29,FALSE,F,FALSE,40,2
-64,191,2023-01-29,FALSE,F,FALSE,40,3
-64,419,2023-01-29,FALSE,F,FALSE,40,4
-64,255,2023-01-29,FALSE,F,FALSE,40,5
65-,1,2023-01-29,FALSE,F,FALSE,40,1
65-,10,2023-01-29,FALSE,F,FALSE,40,3
65-,39,2023-01-29,FALSE,F,FALSE,40,4
65-,739,2023-01-29,FALSE,F,FALSE,40,5
-64,15,2023-01-29,FALSE,M,FALSE,40,1
-64,25,2023-01-29,FALSE,M,FALSE,40,2
-64,209,2023-01-29,FALSE,M,FALSE,40,3
-64,440,2023-01-29,FALSE,M,FALSE,40,4
-64,276,2023-01-29,FALSE,M,FALSE,40,5
65-,1,2023-01-29,FALSE,M,FALSE,40,2
65-,5,2023-01-29,FALSE,M,FALSE,40,3
65-,38,2023-01-29,FALSE,M,FALSE,40,4
65-,581,2023-01-29,FALSE,M,FALSE,40,5
UNK,1,2023-01-29,FALSE,U,FALSE,40,2
UNK,1,2023-01-29,FALSE,U,FALSE,40,3
UNK,3,2023-01-29,FALSE,U,FALSE,40,5
-64,19,2023-01-30,FALSE,F,FALSE,40,1
-64,25,2023-01-30,FALSE,F,FALSE,40,2
-64,200,2023-01-30,FALSE,F,FALSE,40,3
-64,429,2023-01-30,FALSE,F,FALSE,40,4
-64,381,2023-01-30,FALSE,F,FALSE,40,5
65-,2,2023-01-30,FALSE,F,FALSE,40,1
65-,15,2023-01-30,FALSE,F,FALSE,40,3
65-,150,2023-01-30,FALSE,F,FALSE,40,4
65-,1442,2023-01-30,FALSE,F,FALSE,40,5
-64,25,2023-01-30,FALSE,M,FALSE,40,1
-64,22,2023-01-30,FALSE,M,FALSE,40,2
-64,204,2023-01-30,FALSE,M,FALSE,40,3
-64,426,2023-01-30,FALSE,M,FALSE,40,4
-64,224,2023-01-30,FALSE,M,FALSE,40,5
65-,1,2023-01-30,FALSE,M,FALSE,40,1
65-,2,2023-01-30,FALSE,M,FALSE,40,2
65-,7,2023-01-30,FALSE,M,FALSE,40,3
65-,81,2023-01-30,FALSE,M,FALSE,40,4
65-,769,2023-01-30,FALSE,M,FALSE,40,5
UNK,1,2023-01-30,FALSE,U,FALSE,40,2
UNK,1,2023-01-30,FALSE,U,FALSE,40,3
UNK,15,2023-01-30,FALSE,U,FALSE,40,4
UNK,20,2023-01-30,FALSE,U,FALSE,40,5
-64,28,2023-01-31,FALSE,F,FALSE,40,1
-64,86,2023-01-31,FALSE,F,FALSE,40,2
-64,252,2023-01-31,FALSE,F,FALSE,40,3
-64,510,2023-01-31,FALSE,F,FALSE,40,4
-64,429,2023-01-31,FALSE,F,FALSE,40,5
65-,21,2023-01-31,FALSE,F,FALSE,40,3
65-,182,2023-01-31,FALSE,F,FALSE,40,4
65-,1796,2023-01-31,FALSE,F,FALSE,40,5
-64,30,2023-01-31,FALSE,M,FALSE,40,1
-64,76,2023-01-31,FALSE,M,FALSE,40,2
-64,210,2023-01-31,FALSE,M,FALSE,40,3
-64,453,2023-01-31,FALSE,M,FALSE,40,4
-64,264,2023-01-31,FALSE,M,FALSE,40,5
65-,3,2023-01-31,FALSE,M,FALSE,40,2
65-,15,2023-01-31,FALSE,M,FALSE,40,3
65-,112,2023-01-31,FALSE,M,FALSE,40,4
65-,919,2023-01-31,FALSE,M,FALSE,40,5
UNK,1,2023-01-31,FALSE,U,FALSE,40,2
UNK,4,2023-01-31,FALSE,U,FALSE,40,3
UNK,12,2023-01-31,FALSE,U,FALSE,40,4
UNK,26,2023-01-31,FALSE,U,FALSE,40,5
-64,23,2023-02-01,FALSE,F,FALSE,40,1
-64,65,2023-02-01,FALSE,F,FALSE,40,2
-64,172,2023-02-01,FALSE,F,FALSE,40,3
-64,317,2023-02-01,FALSE,F,FALSE,40,4
-64,242,2023-02-01,FALSE,F,FALSE,40,5
65-,2,2023-02-01,FALSE,F,FALSE,40,1
65-,2,2023-02-01,FALSE,F,FALSE,40,2
65-,18,2023-02-01,FALSE,F,FALSE,40,3
65-,95,2023-02-01,FALSE,F,FALSE,40,4
65-,929,2023-02-01,FALSE,F,FALSE,40,5
-64,27,2023-02-01,FALSE,M,FALSE,40,1
-64,88,2023-02-01,FALSE,M,FALSE,40,2
-64,160,2023-02-01,FALSE,M,FALSE,40,3
-64,253,2023-02-01,FALSE,M,FALSE,40,4
-64,146,2023-02-01,FALSE,M,FALSE,40,5
65-,1,2023-02-01,FALSE,M,FALSE,40,1
65-,3,2023-02-01,FALSE,M,FALSE,40,2
65-,16,2023-02-01,FALSE,M,FALSE,40,3
65-,76,2023-02-01,FALSE,M,FALSE,40,4
65-,530,2023-02-01,FALSE,M,FALSE,40,5
UNK,2,2023-02-01,FALSE,U,FALSE,40,2
UNK,5,2023-02-01,FALSE,U,FALSE,40,3
UNK,3,2023-02-01,FALSE,U,FALSE,40,4
UNK,15,2023-02-01,FALSE,U,FALSE,40,5
-64,21,2023-02-02,FALSE,F,FALSE,40,1
-64,67,2023-02-02,FALSE,F,FALSE,40,2
-64,170,2023-02-02,FALSE,F,FALSE,40,3
-64,294,2023-02-02,FALSE,F,FALSE,40,4
-64,191,2023-02-02,FALSE,F,FALSE,40,5
65-,4,2023-02-02,FALSE,F,FALSE,40,1
65-,13,2023-02-02,FALSE,F,FALSE,40,3
65-,138,2023-02-02,FALSE,F,FALSE,40,4
65-,937,2023-02-02,FALSE,F,FALSE,40,5
-64,21,2023-02-02,FALSE,M,FALSE,40,1
-64,80,2023-02-02,FALSE,M,FALSE,40,2
-64,153,2023-02-02,FALSE,M,FALSE,40,3
-64,249,2023-02-02,FALSE,M,FALSE,40,4
-64,114,2023-02-02,FALSE,M,FALSE,40,5
65-,1,2023-02-02,FALSE,M,FALSE,40,2
65-,6,2023-02-02,FALSE,M,FALSE,40,3
65-,63,2023-02-02,FALSE,M,FALSE,40,4
65-,450,2023-02-02,FALSE,M,FALSE,40,5
UNK,1,2023-02-02,FALSE,U,FALSE,40,3
UNK,4,2023-02-02,FALSE,U,FALSE,40,4
UNK,13,2023-02-02,FALSE,U,FALSE,40,5
-64,28,2023-02-03,FALSE,F,FALSE,40,1
-64,103,2023-02-03,FALSE,F,FALSE,40,2
-64,384,2023-02-03,FALSE,F,FALSE,40,3
-64,1042,2023-02-03,FALSE,F,FALSE,40,4
-64,504,2023-02-03,FALSE,F,FALSE,40,5
65-,1,2023-02-03,FALSE,F,FALSE,40,1
65-,2,2023-02-03,FALSE,F,FALSE,40,2
65-,18,2023-02-03,FALSE,F,FALSE,40,3
65-,150,2023-02-03,FALSE,F,FALSE,40,4
65-,1239,2023-02-03,FALSE,F,FALSE,40,5
-64,42,2023-02-03,FALSE,M,FALSE,40,1
-64,111,2023-02-03,FALSE,M,FALSE,40,2
-64,469,2023-02-03,FALSE,M,FALSE,40,3
-64,1526,2023-02-03,FALSE,M,FALSE,40,4
-64,353,2023-02-03,FALSE,M,FALSE,40,5
65-,1,2023-02-03,FALSE,M,FALSE,40,1
65-,21,2023-02-03,FALSE,M,FALSE,40,3
65-,78,2023-02-03,FALSE,M,FALSE,40,4
65-,668,2023-02-03,FALSE,M,FALSE,40,5
UNK,1,2023-02-03,FALSE,U,FALSE,40,2
UNK,4,2023-02-03,FALSE,U,FALSE,40,3
UNK,8,2023-02-03,FALSE,U,FALSE,40,4
UNK,20,2023-02-03,FALSE,U,FALSE,40,5
-64,56,2023-02-04,FALSE,F,FALSE,40,1
-64,96,2023-02-04,FALSE,F,FALSE,40,2
-64,584,2023-02-04,FALSE,F,FALSE,40,3
-64,1128,2023-02-04,FALSE,F,FALSE,40,4
-64,533,2023-02-04,FALSE,F,FALSE,40,5
65-,3,2023-02-04,FALSE,F,FALSE,40,1
65-,5,2023-02-04,FALSE,F,FALSE,40,2
65-,9,2023-02-04,FALSE,F,FALSE,40,3
65-,108,2023-02-04,FALSE,F,FALSE,40,4
65-,1161,2023-02-04,FALSE,F,FALSE,40,5
-64,83,2023-02-04,FALSE,M,FALSE,40,1
-64,89,2023-02-04,FALSE,M,FALSE,40,2
-64,566,2023-02-04,FALSE,M,FALSE,40,3
-64,1037,2023-02-04,FALSE,M,FALSE,40,4
-64,396,2023-02-04,FALSE,M,FALSE,40,5
65-,2,2023-02-04,FALSE,M,FALSE,40,1
65-,1,2023-02-04,FALSE,M,FALSE,40,2
65-,8,2023-02-04,FALSE,M,FALSE,40,3
65-,75,2023-02-04,FALSE,M,FALSE,40,4
65-,823,2023-02-04,FALSE,M,FALSE,40,5
UNK,5,2023-02-04,FALSE,U,FALSE,40,3
UNK,2,2023-02-04,FALSE,U,FALSE,40,4
UNK,5,2023-02-04,FALSE,U,FALSE,40,5
-64,7,2023-02-05,FALSE,F,FALSE,40,1
-64,22,2023-02-05,FALSE,F,FALSE,40,2
-64,122,2023-02-05,FALSE,F,FALSE,40,3
-64,238,2023-02-05,FALSE,F,FALSE,40,4
-64,135,2023-02-05,FALSE,F,FALSE,40,5
65-,1,2023-02-05,FALSE,F,FALSE,40,1
65-,1,2023-02-05,FALSE,F,FALSE,40,2
65-,1,2023-02-05,FALSE,F,FALSE,40,3
65-,32,2023-02-05,FALSE,F,FALSE,40,4
65-,405,2023-02-05,FALSE,F,FALSE,40,5
-64,8,2023-02-05,FALSE,M,FALSE,40,1
-64,28,2023-02-05,FALSE,M,FALSE,40,2
-64,160,2023-02-05,FALSE,M,FALSE,40,3
-64,332,2023-02-05,FALSE,M,FALSE,40,4
-64,126,2023-02-05,FALSE,M,FALSE,40,5
65-,1,2023-02-05,FALSE,M,FALSE,40,1
65-,3,2023-02-05,FALSE,M,FALSE,40,2
65-,1,2023-02-05,FALSE,M,FALSE,40,3
65-,26,2023-02-05,FALSE,M,FALSE,40,4
65-,343,2023-02-05,FALSE,M,FALSE,40,5
UNK,1,2023-02-05,FALSE,U,FALSE,40,3
UNK,1,2023-02-05,FALSE,U,FALSE,40,4
UNK,3,2023-02-05,FALSE,U,FALSE,40,5
-64,18,2023-02-06,FALSE,F,FALSE,40,1
-64,20,2023-02-06,FALSE,F,FALSE,40,2
-64,184,2023-02-06,FALSE,F,FALSE,40,3
-64,326,2023-02-06,FALSE,F,FALSE,40,4
-64,248,2023-02-06,FALSE,F,FALSE,40,5
65-,1,2023-02-06,FALSE,F,FALSE,40,1
65-,1,2023-02-06,FALSE,F,FALSE,40,2
65-,13,2023-02-06,FALSE,F,FALSE,40,3
65-,76,2023-02-06,FALSE,F,FALSE,40,4
65-,827,2023-02-06,FALSE,F,FALSE,40,5
-64,16,2023-02-06,FALSE,M,FALSE,40,1
-64,31,2023-02-06,FALSE,M,FALSE,40,2
-64,185,2023-02-06,FALSE,M,FALSE,40,3
-64,287,2023-02-06,FALSE,M,FALSE,40,4
-64,135,2023-02-06,FALSE,M,FALSE,40,5
65-,1,2023-02-06,FALSE,M,FALSE,40,1
65-,9,2023-02-06,FALSE,M,FALSE,40,3
65-,50,2023-02-06,FALSE,M,FALSE,40,4
65-,423,2023-02-06,FALSE,M,FALSE,40,5
UNK,2,2023-02-06,FALSE,U,FALSE,40,4
UNK,11,2023-02-06,FALSE,U,FALSE,40,5
-64,26,2023-02-07,FALSE,F,FALSE,40,1
-64,42,2023-02-07,FALSE,F,FALSE,40,2
-64,209,2023-02-07,FALSE,F,FALSE,40,3
-64,333,2023-02-07,FALSE,F,FALSE,40,4
-64,247,2023-02-07,FALSE,F,FALSE,40,5
65-,2,2023-02-07,FALSE,F,FALSE,40,2
65-,12,2023-02-07,FALSE,F,FALSE,40,3
65-,97,2023-02-07,FALSE,F,FALSE,40,4
65-,998,2023-02-07,FALSE,F,FALSE,40,5
-64,31,2023-02-07,FALSE,M,FALSE,40,1
-64,47,2023-02-07,FALSE,M,FALSE,40,2
-64,186,2023-02-07,FALSE,M,FALSE,40,3
-64,275,2023-02-07,FALSE,M,FALSE,40,4
-64,218,2023-02-07,FALSE,M,FALSE,40,5
65-,2,2023-02-07,FALSE,M,FALSE,40,1
65-,3,2023-02-07,FALSE,M,FALSE,40,2
65-,11,2023-02-07,FALSE,M,FALSE,40,3
65-,67,2023-02-07,FALSE,M,FALSE,40,4
65-,476,2023-02-07,FALSE,M,FALSE,40,5
65-,1,2023-02-07,FALSE,U,FALSE,40,5
UNK,2,2023-02-07,FALSE,U,FALSE,40,2
UNK,1,2023-02-07,FALSE,U,FALSE,40,3
UNK,2,2023-02-07,FALSE,U,FALSE,40,4
UNK,18,2023-02-07,FALSE,U,FALSE,40,5
-64,25,2023-02-08,FALSE,F,FALSE,40,1
-64,48,2023-02-08,FALSE,F,FALSE,40,2
-64,198,2023-02-08,FALSE,F,FALSE,40,3
-64,325,2023-02-08,FALSE,F,FALSE,40,4
-64,291,2023-02-08,FALSE,F,FALSE,40,5
65-,4,2023-02-08,FALSE,F,FALSE,40,2
65-,9,2023-02-08,FALSE,F,FALSE,40,3
65-,91,2023-02-08,FALSE,F,FALSE,40,4
65-,819,2023-02-08,FALSE,F,FALSE,40,5
-64,17,2023-02-08,FALSE,M,FALSE,40,1
-64,67,2023-02-08,FALSE,M,FALSE,40,2
-64,164,2023-02-08,FALSE,M,FALSE,40,3
-64,275,2023-02-08,FALSE,M,FALSE,40,4
-64,285,2023-02-08,FALSE,M,FALSE,40,5
65-,2,2023-02-08,FALSE,M,FALSE,40,1
65-,8,2023-02-08,FALSE,M,FALSE,40,3
65-,55,2023-02-08,FALSE,M,FALSE,40,4
65-,397,2023-02-08,FALSE,M,FALSE,40,5
UNK,1,2023-02-08,FALSE,U,FALSE,40,3
UNK,4,2023-02-08,FALSE,U,FALSE,40,4
UNK,12,2023-02-08,FALSE,U,FALSE,40,5
-64,19,2023-02-09,FALSE,F,FALSE,40,1
-64,29,2023-02-09,FALSE,F,FALSE,40,2
-64,187,2023-02-09,FALSE,F,FALSE,40,3
-64,290,2023-02-09,FALSE,F,FALSE,40,4
-64,236,2023-02-09,FALSE,F,FALSE,40,5
65-,1,2023-02-09,FALSE,F,FALSE,40,1
65-,1,2023-02-09,FALSE,F,FALSE,40,2
65-,26,2023-02-09,FALSE,F,FALSE,40,3
65-,139,2023-02-09,FALSE,F,FALSE,40,4
65-,769,2023-02-09,FALSE,F,FALSE,40,5
-64,28,2023-02-09,FALSE,M,FALSE,40,1
-64,33,2023-02-09,FALSE,M,FALSE,40,2
-64,177,2023-02-09,FALSE,M,FALSE,40,3
-64,252,2023-02-09,FALSE,M,FALSE,40,4
-64,100,2023-02-09,FALSE,M,FALSE,40,5
65-,1,2023-02-09,FALSE,M,FALSE,40,1
65-,3,2023-02-09,FALSE,M,FALSE,40,2
65-,7,2023-02-09,FALSE,M,FALSE,40,3
65-,54,2023-02-09,FALSE,M,FALSE,40,4
65-,387,2023-02-09,FALSE,M,FALSE,40,5
UNK,2,2023-02-09,FALSE,U,FALSE,40,3
UNK,13,2023-02-09,FALSE,U,FALSE,40,4
UNK,15,2023-02-09,FALSE,U,FALSE,40,5
-64,32,2023-02-10,FALSE,F,FALSE,40,1
-64,65,2023-02-10,FALSE,F,FALSE,40,2
-64,489,2023-02-10,FALSE,F,FALSE,40,3
-64,1164,2023-02-10,FALSE,F,FALSE,40,4
-64,608,2023-02-10,FALSE,F,FALSE,40,5
65-,1,2023-02-10,FALSE,F,FALSE,40,1
65-,1,2023-02-10,FALSE,F,FALSE,40,2
65-,19,2023-02-10,FALSE,F,FALSE,40,3
65-,131,2023-02-10,FALSE,F,FALSE,40,4
65-,1123,2023-02-10,FALSE,F,FALSE,40,5
-64,29,2023-02-10,FALSE,M,FALSE,40,1
-64,45,2023-02-10,FALSE,M,FALSE,40,2
-64,511,2023-02-10,FALSE,M,FALSE,40,3
-64,1519,2023-02-10,FALSE,M,FALSE,40,4
-64,345,2023-02-10,FALSE,M,FALSE,40,5
65-,1,2023-02-10,FALSE,M,FALSE,40,1
65-,3,2023-02-10,FALSE,M,FALSE,40,2
65-,18,2023-02-10,FALSE,M,FALSE,40,3
65-,82,2023-02-10,FALSE,M,FALSE,40,4
65-,619,2023-02-10,FALSE,M,FALSE,40,5
UNK,2,2023-02-10,FALSE,U,FALSE,40,2
UNK,5,2023-02-10,FALSE,U,FALSE,40,3
UNK,8,2023-02-10,FALSE,U,FALSE,40,4
UNK,11,2023-02-10,FALSE,U,FALSE,40,5
-64,12,2023-02-11,FALSE,F,FALSE,40,1
-64,23,2023-02-11,FALSE,F,FALSE,40,2
-64,190,2023-02-11,FALSE,F,FALSE,40,3
-64,392,2023-02-11,FALSE,F,FALSE,40,4
-64,211,2023-02-11,FALSE,F,FALSE,40,5
65-,3,2023-02-11,FALSE,F,FALSE,40,1
65-,1,2023-02-11,FALSE,F,FALSE,40,2
65-,6,2023-02-11,FALSE,F,FALSE,40,3
65-,42,2023-02-11,FALSE,F,FALSE,40,4
65-,384,2023-02-11,FALSE,F,FALSE,40,5
-64,21,2023-02-11,FALSE,M,FALSE,40,1
-64,24,2023-02-11,FALSE,M,FALSE,40,2
-64,227,2023-02-11,FALSE,M,FALSE,40,3
-64,464,2023-02-11,FALSE,M,FALSE,40,4
-64,156,2023-02-11,FALSE,M,FALSE,40,5
65-,1,2023-02-11,FALSE,M,FALSE,40,1
65-,4,2023-02-11,FALSE,M,FALSE,40,2
65-,6,2023-02-11,FALSE,M,FALSE,40,3
65-,22,2023-02-11,FALSE,M,FALSE,40,4
65-,301,2023-02-11,FALSE,M,FALSE,40,5
UNK,1,2023-02-11,FALSE,U,FALSE,40,3
UNK,5,2023-02-11,FALSE,U,FALSE,40,5
-64,4,2023-02-12,FALSE,F,FALSE,40,1
-64,9,2023-02-12,FALSE,F,FALSE,40,2
-64,153,2023-02-12,FALSE,F,FALSE,40,3
-64,194,2023-02-12,FALSE,F,FALSE,40,4
-64,94,2023-02-12,FALSE,F,FALSE,40,5
65-,4,2023-02-12,FALSE,F,FALSE,40,3
65-,35,2023-02-12,FALSE,F,FALSE,40,4
65-,299,2023-02-12,FALSE,F,FALSE,40,5
-64,8,2023-02-12,FALSE,M,FALSE,40,1
-64,11,2023-02-12,FALSE,M,FALSE,40,2
-64,170,2023-02-12,FALSE,M,FALSE,40,3
-64,254,2023-02-12,FALSE,M,FALSE,40,4
-64,96,2023-02-12,FALSE,M,FALSE,40,5
65-,1,2023-02-12,FALSE,M,FALSE,40,1
65-,2,2023-02-12,FALSE,M,FALSE,40,2
65-,1,2023-02-12,FALSE,M,FALSE,40,3
65-,26,2023-02-12,FALSE,M,FALSE,40,4
65-,210,2023-02-12,FALSE,M,FALSE,40,5
UNK,1,2023-02-12,FALSE,U,FALSE,40,5
-64,15,2023-02-13,FALSE,F,FALSE,40,1
-64,26,2023-02-13,FALSE,F,FALSE,40,2
-64,132,2023-02-13,FALSE,F,FALSE,40,3
-64,187,2023-02-13,FALSE,F,FALSE,40,4
-64,130,2023-02-13,FALSE,F,FALSE,40,5
65-,1,2023-02-13,FALSE,F,FALSE,40,2
65-,9,2023-02-13,FALSE,F,FALSE,40,3
65-,41,2023-02-13,FALSE,F,FALSE,40,4
65-,469,2023-02-13,FALSE,F,FALSE,40,5
-64,12,2023-02-13,FALSE,M,FALSE,40,1
-64,25,2023-02-13,FALSE,M,FALSE,40,2
-64,151,2023-02-13,FALSE,M,FALSE,40,3
-64,188,2023-02-13,FALSE,M,FALSE,40,4
-64,80,2023-02-13,FALSE,M,FALSE,40,5
65-,1,2023-02-13,FALSE,M,FALSE,40,2
65-,4,2023-02-13,FALSE,M,FALSE,40,3
65-,21,2023-02-13,FALSE,M,FALSE,40,4
65-,251,2023-02-13,FALSE,M,FALSE,40,5
UNK,1,2023-02-13,FALSE,U,FALSE,40,1
UNK,6,2023-02-13,FALSE,U,FALSE,40,3
UNK,5,2023-02-13,FALSE,U,FALSE,40,4
UNK,14,2023-02-13,FALSE,U,FALSE,40,5
-64,9,2023-02-14,FALSE,F,FALSE,40,1
-64,36,2023-02-14,FALSE,F,FALSE,40,2
-64,191,2023-02-14,FALSE,F,FALSE,40,3
-64,222,2023-02-14,FALSE,F,FALSE,40,4
-64,200,2023-02-14,FALSE,F,FALSE,40,5
65-,5,2023-02-14,FALSE,F,FALSE,40,1
65-,1,2023-02-14,FALSE,F,FALSE,40,2
65-,15,2023-02-14,FALSE,F,FALSE,40,3
65-,70,2023-02-14,FALSE,F,FALSE,40,4
65-,623,2023-02-14,FALSE,F,FALSE,40,5
-64,12,2023-02-14,FALSE,M,FALSE,40,1
-64,27,2023-02-14,FALSE,M,FALSE,40,2
-64,167,2023-02-14,FALSE,M,FALSE,40,3
-64,221,2023-02-14,FALSE,M,FALSE,40,4
-64,118,2023-02-14,FALSE,M,FALSE,40,5
65-,1,2023-02-14,FALSE,M,FALSE,40,1
65-,6,2023-02-14,FALSE,M,FALSE,40,3
65-,31,2023-02-14,FALSE,M,FALSE,40,4
65-,284,2023-02-14,FALSE,M,FALSE,40,5
UNK,1,2023-02-14,FALSE,U,FALSE,40,3
UNK,8,2023-02-14,FALSE,U,FALSE,40,4
UNK,15,2023-02-14,FALSE,U,FALSE,40,5
-64,14,2023-02-15,FALSE,F,FALSE,40,1
-64,40,2023-02-15,FALSE,F,FALSE,40,2
-64,141,2023-02-15,FALSE,F,FALSE,40,3
-64,154,2023-02-15,FALSE,F,FALSE,40,4
-64,138,2023-02-15,FALSE,F,FALSE,40,5
65-,1,2023-02-15,FALSE,F,FALSE,40,1
65-,1,2023-02-15,FALSE,F,FALSE,40,2
65-,10,2023-02-15,FALSE,F,FALSE,40,3
65-,52,2023-02-15,FALSE,F,FALSE,40,4
65-,425,2023-02-15,FALSE,F,FALSE,40,5
-64,12,2023-02-15,FALSE,M,FALSE,40,1
-64,24,2023-02-15,FALSE,M,FALSE,40,2
-64,146,2023-02-15,FALSE,M,FALSE,40,3
-64,141,2023-02-15,FALSE,M,FALSE,40,4
-64,154,2023-02-15,FALSE,M,FALSE,40,5
65-,3,2023-02-15,FALSE,M,FALSE,40,1
65-,3,2023-02-15,FALSE,M,FALSE,40,2
65-,4,2023-02-15,FALSE,M,FALSE,40,3
65-,35,2023-02-15,FALSE,M,FALSE,40,4
65-,231,2023-02-15,FALSE,M,FALSE,40,5
UNK,1,2023-02-15,FALSE,U,FALSE,40,1
UNK,2,2023-02-15,FALSE,U,FALSE,40,3
UNK,3,2023-02-15,FALSE,U,FALSE,40,4
UNK,5,2023-02-15,FALSE,U,FALSE,40,5
-64,13,2023-02-16,FALSE,F,FALSE,40,1
-64,34,2023-02-16,FALSE,F,FALSE,40,2
-64,195,2023-02-16,FALSE,F,FALSE,40,3
-64,185,2023-02-16,FALSE,F,FALSE,40,4
-64,145,2023-02-16,FALSE,F,FALSE,40,5
65-,2,2023-02-16,FALSE,F,FALSE,40,1
65-,4,2023-02-16,FALSE,F,FALSE,40,2
65-,10,2023-02-16,FALSE,F,FALSE,40,3
65-,48,2023-02-16,FALSE,F,FALSE,40,4
65-,377,2023-02-16,FALSE,F,FALSE,40,5
-64,19,2023-02-16,FALSE,M,FALSE,40,1
-64,43,2023-02-16,FALSE,M,FALSE,40,2
-64,156,2023-02-16,FALSE,M,FALSE,40,3
-64,169,2023-02-16,FALSE,M,FALSE,40,4
-64,87,2023-02-16,FALSE,M,FALSE,40,5
65-,1,2023-02-16,FALSE,M,FALSE,40,1
65-,1,2023-02-16,FALSE,M,FALSE,40,2
65-,4,2023-02-16,FALSE,M,FALSE,40,3
65-,27,2023-02-16,FALSE,M,FALSE,40,4
65-,178,2023-02-16,FALSE,M,FALSE,40,5
UNK,2,2023-02-16,FALSE,U,FALSE,40,3
UNK,6,2023-02-16,FALSE,U,FALSE,40,5
-64,18,2023-02-17,FALSE,F,FALSE,40,1
-64,54,2023-02-17,FALSE,F,FALSE,40,2
-64,409,2023-02-17,FALSE,F,FALSE,40,3
-64,629,2023-02-17,FALSE,F,FALSE,40,4
-64,362,2023-02-17,FALSE,F,FALSE,40,5
65-,2,2023-02-17,FALSE,F,FALSE,40,1
65-,21,2023-02-17,FALSE,F,FALSE,40,3
65-,111,2023-02-17,FALSE,F,FALSE,40,4
65-,666,2023-02-17,FALSE,F,FALSE,40,5
-64,28,2023-02-17,FALSE,M,FALSE,40,1
-64,56,2023-02-17,FALSE,M,FALSE,40,2
-64,400,2023-02-17,FALSE,M,FALSE,40,3
-64,682,2023-02-17,FALSE,M,FALSE,40,4
-64,212,2023-02-17,FALSE,M,FALSE,40,5
65-,1,2023-02-17,FALSE,M,FALSE,40,1
65-,4,2023-02-17,FALSE,M,FALSE,40,2
65-,7,2023-02-17,FALSE,M,FALSE,40,3
65-,41,2023-02-17,FALSE,M,FALSE,40,4
65-,322,2023-02-17,FALSE,M,FALSE,40,5
UNK,1,2023-02-17,FALSE,U,FALSE,40,2
UNK,5,2023-02-17,FALSE,U,FALSE,40,3
UNK,3,2023-02-17,FALSE,U,FALSE,40,4
UNK,10,2023-02-17,FALSE,U,FALSE,40,5
-64,37,2023-02-18,FALSE,F,FALSE,40,1
-64,78,2023-02-18,FALSE,F,FALSE,40,2
-64,497,2023-02-18,FALSE,F,FALSE,40,3
-64,678,2023-02-18,FALSE,F,FALSE,40,4
-64,259,2023-02-18,FALSE,F,FALSE,40,5
65-,2,2023-02-18,FALSE,F,FALSE,40,2
65-,12,2023-02-18,FALSE,F,FALSE,40,3
65-,69,2023-02-18,FALSE,F,FALSE,40,4
65-,606,2023-02-18,FALSE,F,FALSE,40,5
-64,41,2023-02-18,FALSE,M,FALSE,40,1
-64,96,2023-02-18,FALSE,M,FALSE,40,2
-64,463,2023-02-18,FALSE,M,FALSE,40,3
-64,954,2023-02-18,FALSE,M,FALSE,40,4
-64,192,2023-02-18,FALSE,M,FALSE,40,5
65-,1,2023-02-18,FALSE,M,FALSE,40,1
65-,10,2023-02-18,FALSE,M,FALSE,40,3
65-,50,2023-02-18,FALSE,M,FALSE,40,4
65-,426,2023-02-18,FALSE,M,FALSE,40,5
UNK,4,2023-02-18,FALSE,U,FALSE,40,3
UNK,1,2023-02-18,FALSE,U,FALSE,40,4
UNK,2,2023-02-18,FALSE,U,FALSE,40,5
-64,3,2023-02-19,FALSE,F,FALSE,40,1
-64,5,2023-02-19,FALSE,F,FALSE,40,2
-64,129,2023-02-19,FALSE,F,FALSE,40,3
-64,198,2023-02-19,FALSE,F,FALSE,40,4
-64,88,2023-02-19,FALSE,F,FALSE,40,5
65-,1,2023-02-19,FALSE,F,FALSE,40,2
65-,5,2023-02-19,FALSE,F,FALSE,40,3
65-,24,2023-02-19,FALSE,F,FALSE,40,4
65-,244,2023-02-19,FALSE,F,FALSE,40,5
-64,7,2023-02-19,FALSE,M,FALSE,40,1
-64,7,2023-02-19,FALSE,M,FALSE,40,2
-64,159,2023-02-19,FALSE,M,FALSE,40,3
-64,380,2023-02-19,FALSE,M,FALSE,40,4
-64,76,2023-02-19,FALSE,M,FALSE,40,5
65-,4,2023-02-19,FALSE,M,FALSE,40,3
65-,20,2023-02-19,FALSE,M,FALSE,40,4
65-,179,2023-02-19,FALSE,M,FALSE,40,5
-64,10,2023-02-20,FALSE,F,FALSE,40,1
-64,21,2023-02-20,FALSE,F,FALSE,40,2
-64,160,2023-02-20,FALSE,F,FALSE,40,3
-64,205,2023-02-20,FALSE,F,FALSE,40,4
-64,103,2023-02-20,FALSE,F,FALSE,40,5
